Wall time,Step,Value
1707336052.6635723,3584,0.2962525188922882
1707336071.8556242,8704,0.09614109247922897
1707336078.1314816,10240,0.0552661195397377
1707336090.1004822,13312,0.019140325486660004
1707336112.984524,19456,-0.03633123263716698
1707336121.9692967,21504,-0.052727945148944855
1707336125.996297,22528,-0.07730616629123688
1707336130.2713485,23552,-0.03340713307261467
1707336132.1953483,24064,-0.039759665727615356
1707336136.4333482,25000,-0.07026544213294983
1707336148.5104458,28160,-0.08296024054288864
1707336150.4504454,28672,-0.08087366819381714
1707336152.7324448,29184,-0.05122029036283493
1707336154.6634438,29696,-0.07290452718734741
1707336172.502663,34304,-0.0743630900979042
1707336185.2578192,37376,-0.06489665806293488
1707336187.4238584,37888,-0.08967963606119156
1707336189.440428,38400,-0.08082791417837143
1707336191.5444815,38912,-0.051911547780036926
1707336201.5556955,41472,-0.08224267512559891
1707336217.796792,45568,-0.07286661118268967
1707336231.5538938,49152,-0.07953626662492752
1707336248.4694645,53248,-0.07520294189453125
1707336254.3524659,54784,-0.08174513280391693
1707336256.3354652,55296,-0.04858991503715515
1707336270.683464,58880,-0.06889835000038147
1707336280.7464633,61440,-0.07794901728630066
1707336296.3264642,65536,-0.07832401990890503
1707336302.4224646,67072,-0.06523129343986511
1707336304.343464,67584,-0.05698114261031151
1707336321.6140735,72192,-0.03414088487625122
1707336326.2591867,73216,-0.08606743812561035
1707336328.2572455,73728,-0.0872931033372879
1707336344.6422873,77824,-0.06432510912418365
1707336354.0682888,80384,-0.07458537071943283
1707336357.8642898,81408,-0.07032302021980286
1707336359.7312872,81920,-0.07414858788251877
1707336367.6890175,83968,-0.07298009097576141
1707336377.0980184,86528,-0.07445181161165237
1707336378.9910169,87040,-0.05876845866441727
1707336384.655018,88576,-0.0634366124868393
1707336396.8040168,91648,-0.04435237869620323
1707336398.7420173,92160,-0.05003520846366882
1707336402.545018,93184,-0.07968369871377945
1707336408.3410206,94720,-0.05430208519101143
1707336412.166016,95744,-0.09329263865947723
1707336414.0990176,96256,-0.06795559078454971
1707336417.9490163,97280,-0.06865743547677994
1707336422.0550165,98304,-0.08570721000432968
1707336424.0300174,98816,-0.07601868361234665
1707336438.7010164,102400,-0.07613638788461685
1707336454.5780172,106496,-0.08136557042598724
1707336456.577016,107008,-0.06906259804964066
1707336458.5970185,107520,-0.08416897803544998
1707336466.216544,109568,-0.07954498380422592
1707336487.7233956,115200,-0.07874968647956848
1707336499.2899275,118272,-0.08630184084177017
1707336504.9809232,119808,-0.07179157435894012
1707336508.7449265,120832,-0.07711829990148544
1707336514.7599232,122368,-0.07577299326658249
1707336538.8669255,128512,-0.0831548422574997
1707336552.1171088,131584,-0.05688580498099327
1707336561.8739643,134144,-0.07442954182624817
1707336563.7929635,134656,-0.051283881068229675
1707336567.5789638,135680,-0.05563661828637123
1707336576.1722236,137728,-0.05630327761173248
1707336583.9798791,139776,-0.09004819393157959
1707336588.4268808,140800,-0.08381956070661545
1707336598.13888,143360,-0.06976577639579773
1707336626.2153978,150528,-0.0903998613357544
1707336636.1903987,153088,-0.06823259592056274
1707336638.1124,153600,-0.07257386296987534
1707336645.753399,155648,-0.07320652157068253
1707336647.656399,156160,-0.07848415523767471
1707336655.6758676,158208,-0.07847055047750473
1707336657.5939724,158720,-0.07163189351558685
1707336661.4559727,159744,-0.06978578865528107
1707336667.645147,161280,-0.07262612879276276
1707336677.1804938,163840,-0.06207970529794693
1707336679.1274948,164352,-0.09129491448402405
1707336690.5885475,167424,-0.054964177310466766
1707336692.8865988,167936,-0.04458269476890564
1707336694.8305988,168448,-0.07980681210756302
1707336700.5676553,169984,-0.06705555319786072
1707336718.087707,174592,-0.0647856667637825
1707336735.0331123,178688,-0.07865439355373383
1707336765.8891757,186880,-0.06763037294149399
1707336773.4681737,188928,-0.09117425978183746
1707336785.7721748,192000,-0.08771806210279465
1707336794.4521728,194048,-0.08848226815462112
1707336798.746174,195072,-0.07825800031423569
1707336812.6301746,198656,-0.09111464023590088
1707336823.5191734,201216,-0.08946293592453003
1707336825.4311733,201728,-0.06874538958072662
1707336857.521173,209920,-0.0865621566772461
1707336870.8881738,213504,-0.057110320776700974
1707336882.7871757,216576,-0.07811419665813446
1707336884.676174,217088,-0.06508024036884308
1707336888.4861739,218112,-0.0834261029958725
1707336899.9591753,221184,-0.08704864233732224
