Wall time,Step,Value
1707036191.9840703,454,0.5299451947212219
1707036202.290944,1063,0.7259029746055603
1707036205.1153562,1244,0.5340822339057922
1707036210.803355,1607,0.4922284483909607
1707036226.7455595,2588,0.7867419123649597
1707036228.6965244,2709,0.7832580804824829
1707036230.6703787,2829,0.9244704842567444
1707036231.7015283,2890,0.7491674423217773
1707036233.7033741,3011,1.2810413837432861
1707036239.7510347,3372,0.8716400861740112
1707036242.930035,3552,0.6885321736335754
1707036254.9120355,4096,0.8377776145935059
1707036263.580036,4457,0.7035335302352905
1707036265.0510354,4518,1.2966924905776978
1707036266.5500348,4578,0.6387142539024353
1707036268.0890367,4638,0.807857871055603
1707036277.2650356,4942,0.6180655360221863
1707036288.9370358,5425,1.1923458576202393
1707036299.0735455,5849,0.7565195560455322
1707036311.2687347,6334,0.5833998322486877
1707036315.3757343,6516,1.3727401494979858
1707036316.6917326,6576,0.536182165145874
1707036326.4959025,6999,1.044307827949524
1707036333.5619018,7300,0.7163075804710388
1707036344.631905,7786,0.4846566915512085
1707036350.179903,8027,0.5495583415031433
1707036362.785902,8573,0.782265841960907
1707036366.910902,8754,0.6169612407684326
1707036378.8354235,9236,0.8460580706596375
1707036385.948424,9538,0.5721616148948669
1707036390.5152721,9721,0.6034238934516907
1707036403.2902708,10266,0.46574145555496216
1707036404.6712701,10326,0.5862887501716614
1707036417.5292697,10871,0.5406144857406616
1707036419.00127,10932,0.6303455233573914
1707036426.5022702,11234,1.0599242448806763
1707036429.4732714,11355,0.707302987575531
1707036430.90027,11415,0.7582802176475525
1707036436.644271,11656,0.5665276646614075
1707036448.5752704,12140,0.5146916508674622
1707036460.4127882,12624,0.48315489292144775
1707036461.878789,12685,0.37745192646980286
1707036463.3737884,12745,0.9519950747489929
1707036469.2247598,12988,0.552376925945282
1707036485.3457606,13651,0.8496246933937073
1707036494.14576,14016,0.3372909128665924
1707036501.58176,14322,0.8824165463447571
1707036506.0787616,14504,0.5713170170783997
1707036524.5807598,15233,0.7170224189758301
1707036533.5187595,15597,0.5783896446228027
1707036541.1207595,15899,0.875045895576477
1707036545.4797597,16080,0.518159806728363
1707036551.4427598,16323,1.3802934885025024
1707036557.373759,16566,0.5178238749504089
